Date,return
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-03,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,0.0
2020-11-26,0.0
2020-11-27,0.0
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.0
2021-01-04,0.0
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,0.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-25,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-02-01,-0.0015
2021-02-02,0.01670074006205751
2021-02-03,0.021549784110630334
2021-02-04,0.023015249031285625
2021-02-05,0.00045741184206673493
2021-02-08,0.023618383016231356
2021-02-09,-0.004860634301367451
2021-02-10,0.006965380759825824
2021-02-11,0.013285271470987214
2021-02-12,-0.005374806453317827
2021-02-15,0.02157655038855477
2021-02-16,0.016503993489563683
2021-02-17,-0.010621237635249671
2021-02-18,0.018254501853535318
2021-02-19,-0.008889627142670276
2021-02-22,-0.0098052299449489
2021-02-23,0.027207166825140752
2021-02-24,0.016958286245380316
2021-02-25,0.027869217785554293
2021-02-26,-0.04950329951769117
2021-03-01,0.013777306559175865
2021-03-02,0.01774096010033266
2021-03-03,0.027575137879138324
2021-03-04,-0.00373396722310837
2021-03-05,-0.010584697166553924
2021-03-08,0.000229297982532373
2021-03-09,0.0042131486454571885
2021-03-10,0.0028402952283031807
2021-03-12,-0.012889234566261211
2021-03-15,-0.007248133101597554
2021-03-16,-0.0022686516527186786
2021-03-17,-0.020358000572717354
2021-03-18,-0.007718780823093452
2021-03-19,0.012125645904845283
2021-03-22,0.025181636177002132
2021-03-23,0.027201729844555534
2021-03-24,-0.02998460732654247
2021-03-25,-0.0218111734925156
2021-03-26,0.014972135326773106
2021-03-30,0.014146213610505144
2021-03-31,-0.008939947029220229
2021-04-01,0.04787577634328759
2021-04-05,0.005481131694479302
2021-04-06,0.020735361849230905
2021-04-07,0.0043958889898014775
2021-04-08,0.029913534876888036
2021-04-09,0.0004801751295791408
2021-04-12,-0.05344894859206848
2021-04-13,0.02854689671245541
2021-04-15,0.0025370609792795926
2021-04-16,0.00024966383978410923
2021-04-19,-0.014861587976871385
2021-04-20,-0.0010872874835226698
2021-04-22,0.017426084470846703
2021-04-23,-0.002433068025577945
2021-04-26,0.019043649406541352
2021-04-27,0.017719593792872114
2021-04-28,-0.00021053388237375365
2021-04-29,0.031848475674856117
2021-04-30,0.008308886472155844
2021-05-03,0.03580388172720217
2021-05-04,-0.003302634962111051
2021-05-05,-0.0028445203161347795
2021-05-06,0.02315751278762348
2021-05-07,0.03925250110433605
2021-05-10,0.018693164269466926
2021-05-11,-0.010453804546047274
2021-05-12,-0.028448131419042615
2021-05-14,-0.031214020606781898
2021-05-17,0.027577641560777803
2021-05-18,0.022164733343032775
2021-05-19,-0.01103247421810898
2021-05-20,-0.022968737167933108
2021-05-21,0.007837330305828873
2021-05-24,-0.010797115696351445
2021-05-25,0.004726663286416688
2021-05-26,-0.009941855366393849
2021-05-27,0.0037568931390995043
2021-05-28,0.007653942963632953
2021-05-31,0.01328770533035546
2021-06-01,0.007794766743191861
2021-06-02,0.028111970237405928
2021-06-03,0.005361418802020545
2021-06-04,0.015363835852308739
2021-06-07,-0.006516282762112046
2021-06-08,-0.00674151455471419
2021-06-09,-0.014351885470520177
2021-06-10,0.011765581845422845
2021-06-11,0.01782539285011786
2021-06-14,-0.008480037863950306
2021-06-15,0.002183540389238137
2021-06-16,-0.02905196622923585
2021-06-17,-0.020638181196411854
2021-06-18,0.005999525574591068
2021-06-21,0.005493085858877289
2021-06-22,0.007288261168772104
2021-06-23,-0.01545634164254044
2021-06-24,0.010739527376997949
2021-06-25,0.017053049781111707
2021-06-28,0.009112954632573134
2021-06-29,-0.010905644620512757
2021-06-30,-0.0049498767540142145
2021-07-01,-0.006595043418427849
2021-07-02,-0.012306706161584467
2021-07-05,0.001069138260213287
2021-07-06,0.005508516205972879
2021-07-07,0.01536342354486442
2021-07-08,-0.008121456778096614
2021-07-09,0.018558453041918856
2021-07-12,-0.001473614851537652
2021-07-13,-0.00034673219650298574
2021-07-14,0.015937728603140047
2021-07-15,0.007611064944573221
2021-07-16,5.609930153323002e-05
2021-07-19,-0.0002355163630864748
2021-07-20,-0.011354726071931465
2021-07-22,0.03226696751236417
2021-07-23,0.0030651936411298926
2021-07-26,0.01416657542941171
2021-07-27,0.007462792402028428
2021-07-28,0.005694983046362824
2021-07-29,0.022768803023641416
2021-07-30,-0.006941469755251251
2021-08-02,-0.002229513049478735
2021-08-03,0.00973442906823394
2021-08-04,0.0058982118259880215
2021-08-05,-0.001573126729839158
2021-08-06,-0.002114688274373222
2021-08-09,-0.0064560000144999515
2021-08-10,-0.014416946688036681
2021-08-11,0.01038477111912144
2021-08-12,1.8045476691464033e-05
2021-08-13,0.0016587033353469
2021-08-16,-0.002101714245912812
2021-08-17,-0.004113207495429049
2021-08-18,-0.004467022810343835
2021-08-20,-0.032088216376719284
2021-08-23,-0.006057361971849252
2021-08-24,0.016635690754476087
2021-08-25,-0.0031862253696405495
2021-08-26,-0.01211796924691646
2021-08-27,0.008773857205449521
2021-08-30,0.028971307662268013
2021-08-31,0.006226379012434081
2021-09-01,-0.012951260274009658
2021-09-02,0.004810950215776977
2021-09-03,0.004430429139145797
2021-09-06,0.0026369770010397087
2021-09-07,-0.012711292082300863
2021-09-08,-0.004452353889022676
2021-09-09,0.0009042080457993375
2021-09-13,0.00973125667601631
2021-09-14,-0.004984106933293697
2021-09-15,0.007948490433248835
2021-09-16,-0.004118496481793122
2021-09-17,-0.015320875596469018
2021-09-20,-0.05519418506576255
2021-09-21,0.024241784106454525
2021-09-22,0.010327024057131862
2021-09-23,0.02274232604402644
2021-09-24,-0.02985368319529527
2021-09-27,0.00015892199782481346
2021-09-28,-0.008452032300333468
2021-09-29,0.015049687442276905
2021-09-30,-0.00845498403431941
2021-10-01,-0.014459005900142553
2021-10-04,0.028752609202782952
2021-10-05,-0.003785874059961625
2021-10-06,-0.018640436413973192
2021-10-07,0.006157558612008396
2021-10-08,-0.00011586763587525606
2021-10-11,0.004301968415136948
2021-10-12,0.006447547351459405
2021-10-13,0.010500139283224817
2021-10-14,0.006643407772323662
2021-10-18,0.019379957175207886
2021-10-19,0.004403550555969459
2021-10-20,-0.019335727070120524
2021-10-21,-0.010888950919387554
2021-10-22,-0.015334114965789071
2021-10-25,0.0010299595247718054
2021-10-26,0.02395619148716599
2021-10-27,-0.014794879474609978
2021-10-28,-0.008621001443633093
2021-10-29,-0.016450142821115076
2021-11-01,0.011980099649878341
2021-11-02,-6.523665813373922e-06
2021-11-03,0.001608170390902508
2021-11-04,0.00474486976590045
2021-11-08,0.006133766634479443
2021-11-09,-0.005556299445816393
2021-11-10,-0.010439475993610304
2021-11-11,-0.003949159560630823
2021-11-12,0.0062449147929425144
2021-11-15,-0.004663020383537321
2021-11-16,-0.007623442174931673
2021-11-17,-0.005618406551507427
2021-11-18,-0.012675305946272687
2021-11-22,-0.015031536158260451
2021-11-23,0.013915523459439784
2021-11-24,0.004881793458437734
2021-11-25,-0.001970569284622403
2021-11-26,-0.01649154156300692
2021-11-29,0.0011094121717490023
2021-11-30,-0.002627803379246128
2021-12-01,0.02649747309121207
2021-12-02,0.00908992170792211
2021-12-03,0.0010852449495940334
2021-12-06,-0.01908178867986006
2021-12-07,0.020762712547847163
2021-12-08,0.019118928428032245
2021-12-09,0.0003818740620054493
2021-12-10,0.0014249309116530105
2021-12-13,-0.010366588394604316
2021-12-14,0.004306711102584671
2021-12-15,-0.009898781532110702
2021-12-16,-0.0024677611353529864
2021-12-17,-0.03137106034936639
2021-12-20,-0.03694911249374005
2021-12-21,0.012803273153001693
2021-12-22,0.01333892781485595
2021-12-23,0.010694901146103875
2021-12-24,-0.01081793609959354
2021-12-27,0.00010425303007084437
2021-12-28,0.007678031393472607
2021-12-29,-0.0025882645039233773
2021-12-30,0.0039061424072192714
2021-12-31,0.005204637524868153
2022-01-03,0.012348573894881133
2022-01-04,0.0058581708930140145
2022-01-05,0.018130368101435135
2022-01-06,-0.0008250724365556074
2022-01-07,-0.002174205329359791
2022-01-10,0.013158521014884707
2022-01-11,0.008611463871310376
2022-01-12,0.007913959029829765
2022-01-13,0.001879032115084489
2022-01-14,-0.0005481213189591828
2022-01-17,0.0022126216748310063
2022-01-18,-0.021765029454046347
2022-01-19,-0.010999741748967564
2022-01-20,0.00039805385467206553
2022-01-21,-0.018218596671812182
2022-01-24,-0.036426477281685556
2022-01-25,0.009132368168666716
2022-01-27,-0.014739835031653194
2022-01-28,0.010874694868152159
2022-01-31,0.005065891119403966
2022-02-01,0.013871478174009024
2022-02-02,0.019395644469658246
2022-02-03,-0.012456467514612579
2022-02-04,-0.0009630184883496543
2022-02-07,-0.017847895885042098
2022-02-08,-0.0022258731773380893
2022-02-09,0.019486301213356552
2022-02-10,0.005810899856493012
2022-02-11,-0.020042210380618042
2022-02-14,-0.021727947192528553
2022-02-15,0.030333164531025813
2022-02-16,-0.000880918782303963
2022-02-17,-0.0015597999334519223
2022-02-18,-0.005002879287978779
2022-02-21,-0.0028888859011276806
2022-02-22,-0.0026976067887276804
2022-02-23,0.002438984459367477
2022-02-24,-0.04646070230587433
2022-02-25,0.036506364447109085
2022-02-28,0.0015219001895774554
2022-03-02,0.020637257370449438
2022-03-03,-0.008822729623940862
2022-03-04,-0.015421851095950491
2022-03-07,-0.0013369489927796728
2022-03-08,-0.001881537080220807
2022-03-09,0.0009963147673686785
2022-03-10,0.017448730817583514
2022-03-11,0.010352724271064062
2022-03-14,0.0002237543296187863
2022-03-15,-0.017148009362898155
2022-03-16,0.018434592706246946
2022-03-17,0.02458678905918923
2022-03-21,-0.01445099678728099
2022-03-22,0.013894754842031575
2022-03-23,-0.004329273648940647
2022-03-24,-0.003457668868618358
2022-03-25,-0.0020519195804797885
2022-03-28,-0.0024667182498067986
2022-03-29,0.0011739206184329777
2022-03-30,0.0011962159665713555
2022-03-31,-0.002321115333039845
2022-04-01,0.003848281803452469
2022-04-04,0.01698882240895756
2022-04-05,0.00527281164700264
2022-04-06,-0.0018677858261961554
2022-04-07,-0.008074031974942853
2022-04-08,0.006782153244323276
2022-04-11,-0.0011668001231367468
2022-04-12,-0.017834810394266397
2022-04-13,0.007112453701127341
2022-04-18,-0.002988445583523935
2022-04-19,0.0057724612763506945
2022-04-20,0.0054754607186992665
2022-04-21,0.010387895238047996
2022-04-22,-0.014140777122429893
2022-04-25,-0.018267667223007725
2022-04-26,0.003992585081236122
2022-04-27,-0.0026423521247976867
2022-04-28,0.0030406042317058235
2022-04-29,-0.016560168389728736
2022-05-02,-0.01719849894945793
2022-05-04,-0.02289316052017172
2022-05-05,0.01603950093296369
2022-05-06,-0.022193447037292514
2022-05-09,0.0004339720063564204
2022-05-10,-0.019209002619391402
2022-05-11,-0.013281049893705533
2022-05-12,-0.01854179236322895
2022-05-13,-0.01696697785586281
2022-05-16,-0.002340610794059916
2022-05-17,0.03761698140065071
2022-05-18,-0.007444681311828117
2022-05-19,-0.048469982876989004
2022-05-20,0.019924404938651823
2022-05-23,-0.0005275015310221452
2022-05-24,-0.023532602839175534
2022-05-25,-0.018943987503776127
2022-05-26,0.015915993409764927
2022-05-27,0.024667891386322485
2022-05-30,0.026508283265392896
2022-05-31,0.0025322969522816345
2022-06-01,0.006897182077033981
2022-06-02,0.012771938742757415
2022-06-03,-0.02349304258956735
2022-06-06,0.009570767569446215
2022-06-07,-0.005754869041415001
2022-06-08,-0.000992224742573278
2022-06-09,-0.006287671527877592
2022-06-10,-0.005210720084726473
2022-06-13,-0.03406563954282484
2022-06-14,0.01664259945472335
2022-06-15,0.005503948755067123
2022-06-16,-0.04072409543645208
2022-06-17,0.002581541246332387
2022-06-20,-0.010757894719447148
2022-06-21,0.03328438600182518
2022-06-22,-0.03364389875042997
2022-06-23,0.006654022204705368
2022-06-24,0.015136781825771762
2022-06-27,0.011068895665528
2022-06-28,0.003269485629172797
2022-06-29,-0.0018143807708841163
2022-06-30,-0.014415920452531216
2022-07-01,0.0153394714080755
2022-07-04,0.0006046568604887172
2022-07-05,0.005235042004823609
2022-07-06,0.010156530191224245
2022-07-07,0.02887347574788348
2022-07-08,-0.00655699221859698
2022-07-11,0.0028299674608942343
2022-07-12,-0.013442703401969115
2022-07-13,-0.00790607321954646
2022-07-14,-0.0023628329456110153
2022-07-15,-0.004390528540319693
2022-07-18,0.0368605104823999
2022-07-19,0.010941488283920275
2022-07-20,0.012414688180653388
2022-07-21,0.02864159825268775
2022-07-22,0.0018124182331830329
2022-07-25,0.008130470034155858
2022-07-26,0.0023844662871961297
2022-07-27,0.010977330058596513
2022-07-28,0.044947770018977096
2022-07-29,0.03865553300496987
2022-08-01,0.002398982754209757
2022-08-02,-0.005348442565116841
2022-08-03,0.003818989018226282
2022-08-04,0.0012827353647937082
2022-08-05,0.0004691677200826306
2022-08-08,0.007748127543243611
2022-08-10,-0.0016187374428615398
2022-08-11,0.0005180865499425204
2022-08-12,0.011725347104981923
2022-08-16,0.003002668928776098
2022-08-17,0.011488125369179937
2022-08-18,-0.0037037473389728284
2022-08-19,-0.006920760586115527
2022-08-22,-0.00884683138540967
2022-08-23,0.007847015985670436
2022-08-24,0.0032827674125291972
2022-08-25,0.0006484020249519552
2022-08-26,-0.003957692085249387
2022-08-29,-0.012033556133148493
2022-08-30,0.01507529817575768
2022-09-01,-0.01695270690142603
2022-09-02,-0.004244820123084914
2022-09-05,0.005172012949951932
2022-09-06,-0.0020294557713533613
2022-09-07,0.0044604724260162605
2022-09-08,0.0021771037569941368
2022-09-09,0.00022373505494965818
2022-09-12,0.009562470761940122
2022-09-13,0.010819625691892522
2022-09-14,-0.006251227190207298
2022-09-15,-0.015807677007029966
2022-09-16,-0.019086446573438366
2022-09-19,0.0020817274287259204
2022-09-20,0.020426981645082033
2022-09-21,0.0021121858607255906
2022-09-22,0.001572627346745903
2022-09-23,-0.0031606450833453264
2022-09-26,-0.017877083759798483
2022-09-27,-0.0017910958105603844
2022-09-28,0.00016679826912320214
2022-09-29,0.004705073695475748
2022-09-30,0.014025587024784295
2022-10-03,0.002691971789050297
2022-10-04,0.0301820687232746
2022-10-06,0.023355082182506662
2022-10-07,-0.003976692253168701
2022-10-10,-0.00715665101053966
2022-10-11,-0.019937451113952995
2022-10-12,0.00892408108177314
2022-10-13,-0.0006754966318734288
2022-10-14,-0.0049508736648157916
2022-10-17,-0.0024420477858232647
2022-10-18,0.010030257697525035
2022-10-19,-0.008711927884507299
2022-10-20,0.011294328650632623
2022-10-21,-0.0006855548827139788
2022-10-24,0.007256594019570351
2022-10-25,-0.0018170612317181425
2022-10-27,0.017300260745194994
2022-10-28,0.00018093480793961517
2022-10-31,0.0010770861661465476
2022-11-01,0.021711846104555968
2022-11-02,-0.007815246857949255
2022-11-03,0.004124756171272148
2022-11-04,0.01739309202579107
2022-11-07,0.0006492849375592464
2022-11-09,-0.0015788089778104196
2022-11-10,-0.011041387963443984
2022-11-11,0.005098786680645229
2022-11-14,-0.0015316870013877934
2022-11-15,0.0034191465377344304
2022-11-16,-0.008326783844811092
2022-11-17,0.0013472459948956187
2022-11-18,-0.002552308433092821
2022-11-21,-0.0009566601210988736
2022-11-22,0.008818750135381671
2022-11-23,-0.003651597783505567
2022-11-24,0.005129268463424431
2022-11-25,-0.0011365096778883639
2022-11-28,0.0037370211939319557
2022-11-29,0.003051200610371275
2022-11-30,0.0034423065603260495
2022-12-01,-0.0018251715835455153
2022-12-02,-0.012561808552844389
2022-12-05,-0.0014457230081447836
2022-12-06,-0.00299665087578429
2022-12-07,-0.010972340160617655
2022-12-08,0.0035228890140847737
2022-12-09,-0.0013940924343038398
2022-12-12,-0.004675229727163321
2022-12-13,0.0038949214485006992
2022-12-14,0.007569916209219985
2022-12-15,-0.013652972909749895
2022-12-16,-0.009258799428527097
2022-12-19,0.01859901360421361
2022-12-20,-0.009123776340127222
2022-12-21,-0.015674166865410878
2022-12-22,-0.010866824415928879
2022-12-23,-0.020080633948658
2022-12-26,0.012654514519835304
2022-12-27,0.008112504436172152
2022-12-28,0.006681669382543155
2022-12-29,0.0022325754721494785
2022-12-30,0.00598926591234905
2023-01-02,-0.004020817912476592
2023-01-03,-0.002616908591864253
2023-01-04,-0.0053285869215425
2023-01-05,0.003441595909481632
2023-01-06,-0.00948476302394985
2023-01-09,0.00979601506945551
2023-01-10,-0.025576394838469164
2023-01-11,-0.002515073916243482
2023-01-12,0.0008977164461746904
2023-01-13,0.013399273893244558
2023-01-16,-0.0076427351636378475
2023-01-17,0.00730574938797437
2023-01-18,-0.0009323636142510193
2023-01-19,-0.011409702304147019
2023-01-20,-0.005052789586303197
2023-01-23,0.0032199701663087055
2023-01-24,0.006933221107135946
2023-01-25,-0.01568030993903773
2023-01-27,-0.0765167137497612
2023-01-30,0.015309436764589268
2023-01-31,0.01467188237751145
2023-02-01,-0.1157404803899682
2023-02-02,-0.06292293592013025
2023-02-03,0.04431799520603322
2023-02-06,0.025374033129164066
2023-02-07,0.03748040981425258
2023-02-08,0.06611960234596972
2023-02-09,-0.016645340421110925
2023-02-10,-0.008448893309142868
2023-02-13,-0.029705353094057287
2023-02-14,0.012778609868468706
2023-02-15,0.007647449646674765
2023-02-16,0.004033394326410456
2023-02-17,-0.016206305395600664
2023-02-20,-0.015234034125252482
2023-02-21,-0.007458523188220379
2023-02-22,-0.04562317008868351
2023-02-23,-0.006500900540156108
2023-02-24,-0.003594034532138378
2023-02-27,-0.018514919781501105
2023-02-28,0.0302214013081731
2023-03-01,0.03820407849852372
2023-03-02,-0.0029713004570373733
2023-03-03,0.042540812045076634
2023-03-06,0.007921989563712439
2023-03-08,0.0053080054308080275
2023-03-09,-0.0053191981162946
2023-03-10,-0.008113697588526314
2023-03-13,-0.012443317319279789
2023-03-14,-0.019194336277082093
2023-03-15,0.01725772442602871
2023-03-16,-0.017562580440916235
2023-03-17,0.015511244898910714
2023-03-20,-0.022052734681908364
2023-03-21,0.010587765152407735
2023-03-22,0.007620757346828966
2023-03-23,0.002676640816211373
2023-03-24,-0.01715348893987434
2023-03-27,0.0021993566048363225
2023-03-28,-0.013553739578943102
2023-03-29,0.024859234598649454
2023-03-31,0.0072443343236001
2023-04-03,0.011969175757885387
2023-04-05,-0.00562650493953929
2023-04-06,0.013182845400992061
2023-04-10,-0.006627438097436534
2023-04-11,0.010157208826031062
2023-04-12,0.005083563647947353
2023-04-13,0.019546256168877243
2023-04-17,0.009104184531165483
2023-04-18,0.00203326486140627
2023-04-19,-0.0028881184810519277
2023-04-20,-0.004367951386494929
2023-04-21,-0.002522706190440838
2023-04-24,-0.004324798939200769
2023-04-25,0.018757494348189498
2023-04-26,0.002577348548168312
2023-04-27,0.011200258583139888
2023-04-28,0.011739677465340392
2023-05-02,-0.003673495225843324
2023-05-03,-0.013030928849468193
2023-05-04,0.014362236351949643
2023-05-05,-0.0023112659036391477
2023-05-08,0.0005521089731072236
2023-05-09,0.0041068571072589545
2023-05-10,-0.001210783925449044
2023-05-11,0.018921541544336163
2023-05-12,-0.0033968687970298735
2023-05-15,0.0018811697519101282
2023-05-16,-0.004230461312876499
2023-05-17,-0.003990081952645875
2023-05-18,-0.010488890817933472
2023-05-19,0.023158293654104378
2023-05-22,0.059466420431385614
2023-05-23,0.025492426361340456
2023-05-24,-0.016028960259951576
2023-05-25,0.006142901642745913
2023-05-26,0.010476661042155833
2023-05-29,0.0013777140617602375
2023-05-30,-0.0048032885113202806
2023-05-31,0.0011718775244070195
2023-06-01,0.0022626636156728884
2023-06-02,0.019621476447455512
2023-06-05,0.006385855376036821
2023-06-06,-0.0002234506108988116
2023-06-07,0.017618916573254362
2023-06-08,0.0036345943487262173
2023-06-09,-0.0029705590819009142
2023-06-12,5.2965177635089017e-05
2023-06-13,0.010085521941433306
2023-06-14,0.01071030554444148
2023-06-15,0.0033651725943312453
2023-06-16,0.009262894618070528
2023-06-19,-0.003289065378754996
2023-06-20,0.004198561281698998
2023-06-21,-0.006647040059695809
2023-06-22,0.0007108731876750653
2023-06-23,-0.008109224181414066
2023-06-26,0.005013886734677686
2023-06-27,0.007017248062687621
2023-06-28,0.014170156955076374
2023-06-30,0.005015854380188437
2023-07-03,-0.002095423608753455
2023-07-04,0.008140412792441598
2023-07-05,0.005939281555000542
2023-07-06,0.004410035566436821
2023-07-07,-0.01460349586649512
2023-07-10,0.002666673854495683
2023-07-11,0.006446488939724305
2023-07-12,-0.0032299493855403537
2023-07-13,-0.006098137524589164
2023-07-14,0.01368446830061585
2023-07-17,0.00859887932851693
2023-07-18,-0.0016187598469174173
2023-07-19,0.0029751951140804867
2023-07-20,0.007565163308353552
2023-07-21,-0.004905292567690123
2023-07-24,-0.009228753584551686
2023-07-25,0.0037217776004125455
2023-07-26,0.001529822890664234
2023-07-27,-0.015571923395750576
2023-07-28,0.003098548287175218
2023-07-31,0.010628889716459259
2023-08-01,0.003770943402136284
2023-08-02,-0.008162134773545637
2023-08-03,0.009329019771412983
2023-08-04,0.0033562704025421387
2023-08-07,-2.503663358299768e-05
2023-08-08,-0.010789917387764202
2023-08-09,0.007095924061318603
2023-08-10,0.0023452120446591624
2023-08-11,0.002281862252135136
2023-08-14,-0.01140328562103512
2023-08-16,-0.0033825352842520758
2023-08-17,0.009809022277662338
2023-08-18,0.018441991235994017
2023-08-21,0.010977249027732873
2023-08-22,0.0023434849915767494
2023-08-23,-0.017758128698121434
2023-08-24,-0.0016116698058242342
2023-08-25,-0.011012442651008047
2023-08-28,-0.0031814961725566307
2023-08-29,0.009970571350178759
2023-08-30,0.005479488412647271
2023-08-31,-0.023171320464408392
2023-09-01,0.00913984617463717
2023-09-04,0.006149657314172785
2023-09-05,0.004037524171461171
2023-09-06,0.0035901021063936556
2023-09-07,0.004735860104199619
2023-09-08,0.01011101479992842
2023-09-11,0.015682669452910282
2023-09-12,-0.017940746866476443
2023-09-13,0.005662763488449562
2023-09-14,0.0009240127228555385
2023-09-15,0.001103759174515329
2023-09-18,0.009403450644597267
2023-09-20,-0.01422665466791646
2023-09-21,-0.004654354663687599
2023-09-22,0.0021022240814197127
2023-09-25,-0.0029431355244551095
2023-09-26,0.0033575659813991354
2023-09-27,-0.0016720042503461931
2023-09-28,-0.010335841848849569
2023-09-29,0.005931723708549398
2023-10-03,-0.010730053331714527
2023-10-04,0.004349142601993218
2023-10-05,0.0018303587170886537
2023-10-06,0.0025019810723773796
2023-10-09,-0.013468481788719424
2023-10-10,0.006828342825965717
2023-10-11,0.004951714311692901
2023-10-12,0.0010705547446410836
2023-10-13,-0.004711679470439801
2023-10-16,-0.004226821013821991
2023-10-17,0.006827843492117092
2023-10-18,0.0016221716059170665
2023-10-19,-0.0003933434219824505
2023-10-20,-0.0028853732887353044
2023-10-23,-0.018816850333417113
2023-10-25,-0.01373847220776896
2023-10-26,-0.020337459964861138
2023-10-27,0.010739237425830295
2023-10-30,0.00921250742756241
2023-10-31,0.002618657273889993
2023-11-01,-0.011359753473756817
2023-11-02,0.011566050553164531
2023-11-03,0.01443026911046359
2023-11-06,0.009923464562171523
2023-11-07,0.0004826219199820514
2023-11-08,0.00010085141117304169
2023-11-09,0.0001590350147931737
